object_id,ifc_guid,kind,category,name,specification,quantity,unit,zone,inventory_role,primary_wbs,wbs_codes,task_ids,task_count,library_global_id,quantity_note
P2_R02-017,20A6phFRHS1xAG_Blm5BKx,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-018,1ewi3oDerSCQlcciN_MjN8,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-019,3pH_owQJzU9OnhVDeJowdf,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-020,3jr$ki6TTNPfLiWWseG7UI,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-021,1I7iduzYTSOPl8fx_RCCb8,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-022,1T87eT6F1I_x6ntrAvvkJW,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-023,1GEAIBrLTLSBDG949FaBgK,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-024,3L66KKSsjGTOIx$9D080Qj,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-025,1rSoEKOrrLjuNJASoUyFow,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-026,0BzQ9BbffTyBTLA9XolhG9,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-027,2a4oM_B1jVRvQEICrE13ac,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-028,2MZHCh7srU$90y796R7mKN,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-029,03LXHLDYrLZgRBgt0B5ug8,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-030,1zL4l49J9PqRnIo1mhZOOI,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-031,0OqzYadAPSUAYA3yEYUJ1M,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-032,3wMGywESHNDOQ1KiHQj481,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-033,3Of1Dvci5RLQ9IA5Gub4d3,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-034,1_3C2MWYLMn9MPKc_h9ZV9,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-035,1FXdfD74LKYB5fvlt5e0TW,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-036,1TK0P9WcnSbwTGrPPbGgaT,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R02-037,3HrU74XFTHphBe9TQaaRrP,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_Y04-001,3m64OmMfjGNPiNnBM6wcB9,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-002,2N2DTb7$9MtQDkuUWmZZVJ,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-003,2223tC855On8C4DJOXMAb4,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-004,1Y$UmqWWbHePd3AaNu64oU,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-005,1bCFD0MNDGmeTZbv72uOft,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-006,3lbQlQ9L5PzxF9CfV5fscz,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-007,3494JPDYbO9ffLV8cpEcCq,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-008,1qka4H2MHQmgZcr$Wv7MqY,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-009,2NCSPis6zQYPR7qpl_zWSD,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-010,0le66vJSXQSwp_suDFHCJN,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-011,1f_o1rDufVhxlde8Y$Es93,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-012,3C7_j1JBLNIftrCPFEfgqj,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-013,0O9WTXxLbNkRHG3MVkOsH8,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-014,0invy$IxDIxOnUb6CaC_HX,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-015,1MXI1PwuLIifHD3$ftKd7Q,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-016,0dK$Y7nzXIq9bjnqXx4o$6,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-017,1s3bfjxHfOWwZyu8YdOjfg,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-018,3GXVorGNLHmfI6vvmqAnw2,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-019,0iEsXvz0LLf9xvmTZ90clT,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-020,3gf8DQCLDKzuWiKIaIv5Ff,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-021,1qrELowbjKMuaYxPZuRof1,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-022,0wszkpkMjJ2QnmvAFMuvs5,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-023,1$lgYtyVDGlPcqJTd0WJf_,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-024,3EjK6IReLIqee0389T0RiS,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-025,0ld97vuUjNqfxU89NDzJYC,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y04-026,1B_7v0fQDL_eLewYpD3tcj,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-001,0ZPSUhGmPMIudE7R8_GL_L,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,D,NEW,PK.50.40.D,"[""PK.50.40.D"", ""PK.70.10.D""]","[""D_check"", ""D_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-002,22pnxWVNbMRuTUu0s8Ju5R,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,D,NEW,PK.50.40.D,"[""PK.50.40.D"", ""PK.70.10.D""]","[""D_check"", ""D_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-003,0fONKxQ49V$Aex60nCOkZ2,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,D,NEW,PK.50.40.D,"[""PK.50.40.D"", ""PK.70.10.D""]","[""D_check"", ""D_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-004,1pGR17_lLQfB5Dhng8iwoT,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-005,1D5lnKnWXTDBVP2qySqGv0,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-006,1O0jda4YbRFgQGMfI$OWEL,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-007,3UM1qnkubLlhT31RGncCLg,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-008,3PU_XRvK9Qjw_DaqpcA$jW,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-009,0nI6IK7wzJmfh_ezfkphcl,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-010,3nSKUZE6jL28f9dSelLaE_,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-011,3WJL5_TWXSiA4Ld7l3o6kb,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-012,0Dt9b8EV1K0xJ2Prg3Ngih,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-013,3e09vQxibUqvML_82cDGu_,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-014,2tBDQYDoDLWhZPYWzXywsr,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-015,0pBJHhvLPJoxHa5XOCA2Ig,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-016,3ZKaHgWUrKGv9MTIMhEPQW,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-017,3fcLH6agDMXQPNZ7FJAJRb,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-018,2u7Y7cJeTGt9L_Tben6QhV,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-019,3_puH7FpTTFuG_5qU1BM5I,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-020,3u8OqC_5jK2xza4MoOIPbS,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-021,2Qmyd5yI1PrhwwBi2TCVRO,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-022,3l7096eBPG3hMmb5xUCVPN,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-023,1Yxig0mVXOTgwwJ2EkaXsU,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-024,13D3MjA$1Qffje1Cm8iEfR,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-025,3Tqb34$x1JEPiYpqmuTJTt,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-026,07aXnrCvrORwKh8ZTb6QTH,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-027,2P3TeYJXLQrePyG1iAR7sf,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-028,3FiIGnQZLM49W8b6lmwsNn,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-029,0_DoRG62rJ8v$6tcBCUnG1,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-030,32WmS1wIjSzvFV9j2zXe5M,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-031,1X8sDXN7TL5hElMgbb6SQj,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-032,1JBJ$CL4HJTfr_ieTYIgHe,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-033,2KCFH38IbOOw4J0v0p8stq,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-034,18XPcFJw5QS9t994ykkanS,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-035,0mLhjF4PTO2PpeN17M_tkR,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-036,1DTxx2vZ1TBQ60HPkPaUiE,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-037,0HhNQN3dzU9giGliwsED4O,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-038,0kqPkEbfTQ2AlGqvLboRUX,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-039,1NSY5$sCzNGRsbkGTn8VUX,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-040,2Ty8LlMcnJGhojPT1OKsxH,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-041,1VsfqHxaTTu8c_bzHG_oCw,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-042,1eAJARv9jNNOoA0mdqLyDp,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-043,0udROiGCLNeh4$2N$oyiXz,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-044,1mSEqAolHQog3Up$NIirSw,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-045,0iZTr0EQ1K5B631ba9Nif_,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-046,0zr12AOhLLX9hRzf_z7WWP,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_Y05-047,25W_jDA21RaeK1rJM5MQ92,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
